draft_season,pick,team,team_draft_code,franchise_id,position,draft_position_group,roster_context_available,roster_context_season,prev_roster_players,prev_roster_active_players,prev_roster_avg_age,prev_roster_active_avg_age,prev_roster_avg_years_exp,prev_roster_active_avg_years_exp,prev_roster_rookies,prev_roster_young_players,prev_roster_veterans_5plus,prev_roster_drafted_players,prev_roster_top100_draftees,prev_roster_avg_draft_number,prev_same_position_group_players,prev_same_position_group_active_players,prev_same_position_group_share,prev_same_position_group_active_share,prev_same_position_group_avg_age,prev_same_position_group_avg_years_exp,prev_same_position_group_rookies,prev_same_position_group_young_players,prev_same_position_group_veterans_5plus,prev_same_position_group_drafted_players,prev_same_position_group_top100_draftees,pick_was_traded,pick_ever_conditional,pick_trade_count,pick_future_trade_count,pick_same_year_trade_count,pick_post_year_trade_count,pick_trade_n_distinct_teams,pick_first_trade_date,pick_last_trade_date,pick_first_gave_team,pick_first_received_team,pick_last_gave_team,pick_last_received_team,pick_trade_team_chain,pick_approx_value_points
2003,223,BAL,BAL,BAL,TE,TE,True,2002.0,63.0,54.0,25.174603174603178,25.24074074074074,2.587301587301587,2.6296296296296298,21.0,39.0,15.0,40.0,14.0,128.575,3.0,3.0,0.0476190476190476,0.0555555555555555,23.666666666666668,1.0,1.0,3.0,0.0,2.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2003,224,SEA,SEA,SEA,WR,WR,True,2002.0,63.0,56.0,26.26984126984127,26.232142857142858,3.619047619047619,3.5714285714285716,11.0,35.0,22.0,50.0,23.0,103.62,6.0,6.0,0.0952380952380952,0.1071428571428571,24.166666666666668,2.1666666666666665,0.0,5.0,1.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2003,225,TEN,TEN,TEN,G,OL,True,2002.0,57.0,53.0,25.87719298245614,26.0188679245283,3.280701754385965,3.452830188679245,14.0,28.0,16.0,47.0,25.0,97.0,10.0,10.0,0.175438596491228,0.1886792452830188,27.4,4.6,2.0,2.0,5.0,9.0,3.0,True,False,2,1,1,0,3,2002-08-20,2003-04-27,STL,NE,NE,TEN,NE | STL | TEN,3.830413122794295
2003,226,CAR,CAR,CAR,WR,WR,True,2002.0,70.0,55.0,26.428571428571427,26.581818181818186,3.585714285714286,3.690909090909091,9.0,34.0,24.0,51.0,28.0,103.8627450980392,7.0,5.0,0.1,0.0909090909090909,26.571428571428573,3.2857142857142856,1.0,3.0,4.0,4.0,2.0,True,False,1,0,1,0,2,2003-04-27,2003-04-27,MIA,CAR,MIA,CAR,CAR | MIA,3.668016172818685
2003,227,DEN,DEN,DEN,DE,DL,True,2002.0,58.0,55.0,26.79310344827586,26.818181818181817,4.103448275862069,4.127272727272727,9.0,26.0,22.0,44.0,24.0,104.8181818181818,10.0,9.0,0.1724137931034483,0.1636363636363636,26.4,4.1,2.0,3.0,5.0,8.0,7.0,True,False,1,0,1,0,2,2003-04-26,2003-04-26,CAR,DEN,CAR,DEN,CAR | DEN,3.5125043207465994
2003,228,BUF,BUF,BUF,LB,LB,True,2002.0,58.0,54.0,25.82758620689655,25.87037037037037,3.1724137931034484,3.2037037037037037,13.0,29.0,15.0,40.0,18.0,119.575,8.0,8.0,0.1379310344827586,0.1481481481481481,25.75,3.25,1.0,4.0,1.0,6.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2003,229,SDG,SDG,LAC,FB,RB,True,2002.0,62.0,53.0,26.403225806451612,26.60377358490566,3.8225806451612905,3.981132075471698,14.0,31.0,22.0,41.0,24.0,97.97560975609755,6.0,6.0,0.0967741935483871,0.1132075471698113,25.166666666666668,3.1666666666666665,1.0,4.0,2.0,3.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,230,KAN,KAN,KC,DT,DL,True,2002.0,64.0,54.0,27.53125,27.314814814814813,4.8125,4.666666666666667,8.0,20.0,29.0,45.0,25.0,109.17777777777778,11.0,10.0,0.171875,0.1851851851851851,26.181818181818183,3.636363636363636,2.0,3.0,4.0,8.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2003,231,NOR,NOR,NO,WR,WR,True,2002.0,60.0,56.0,26.85,27.0,4.066666666666666,4.25,11.0,27.0,24.0,38.0,20.0,99.8157894736842,6.0,6.0,0.1,0.1071428571428571,27.833333333333332,3.8333333333333335,2.0,3.0,2.0,4.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2003,232,WAS,WAS,WAS,QB,QB,True,2002.0,67.0,57.0,26.47761194029851,26.19298245614035,3.8955223880597014,3.5964912280701755,11.0,32.0,24.0,42.0,23.0,103.8095238095238,3.0,3.0,0.044776119402985,0.0526315789473684,27.666666666666668,4.666666666666667,1.0,1.0,2.0,2.0,2.0,True,False,1,1,0,0,2,2002-08-23,2002-08-23,MIA,WAS,MIA,WAS,MIA | WAS,2.82842712474619
2003,233,HOU,HOU,HOU,C,OL,True,2002.0,67.0,53.0,25.28358208955224,25.264150943396228,2.7313432835820897,2.7169811320754715,15.0,33.0,16.0,47.0,20.0,117.74468085106383,15.0,9.0,0.2238805970149253,0.1698113207547169,25.666666666666668,2.7333333333333334,3.0,6.0,2.0,10.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2003,234,NWE,NWE,NE,FB,RB,True,2002.0,61.0,54.0,27.16393442622951,27.14814814814815,4.524590163934426,4.537037037037037,6.0,22.0,31.0,43.0,28.0,90.6279069767442,5.0,5.0,0.081967213114754,0.0925925925925925,26.2,3.4,0.0,2.0,2.0,5.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2003,235,DEN,DEN,DEN,RB,RB,True,2002.0,58.0,55.0,26.79310344827586,26.818181818181817,4.103448275862069,4.127272727272727,9.0,26.0,22.0,44.0,24.0,104.8181818181818,6.0,6.0,0.1034482758620689,0.109090909090909,24.333333333333332,1.5,2.0,5.0,0.0,5.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,236,DET,DET,DET,RB,RB,True,2002.0,64.0,53.0,26.984375,26.641509433962263,4.453125,4.056603773584905,10.0,26.0,27.0,42.0,24.0,98.0952380952381,8.0,6.0,0.125,0.1132075471698113,27.125,4.375,0.0,3.0,4.0,5.0,1.0,True,True,3,2,1,0,4,2002-08-31,2003-04-27,CLE,SD,DAL,DET,CLE | DAL | DET | SD,2.378414230005442
2003,237,NYJ,NYJ,NYJ,G,OL,True,2002.0,57.0,55.0,26.63157894736842,26.70909090909091,4.052631578947368,4.1454545454545455,9.0,27.0,24.0,43.0,24.0,99.93023255813954,11.0,11.0,0.1929824561403508,0.2,27.363636363636363,4.545454545454546,2.0,4.0,3.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2003,238,ATL,ATL,ATL,DE,DL,True,2002.0,64.0,53.0,26.34375,26.16981132075472,3.984375,3.9056603773584904,8.0,26.0,22.0,52.0,24.0,114.5,9.0,8.0,0.140625,0.1509433962264151,26.11111111111111,3.6666666666666665,1.0,3.0,4.0,8.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2003,239,NWE,NWE,NE,LB,LB,True,2002.0,61.0,54.0,27.16393442622951,27.14814814814815,4.524590163934426,4.537037037037037,6.0,22.0,31.0,43.0,28.0,90.6279069767442,8.0,7.0,0.1311475409836065,0.1296296296296296,28.375,5.75,0.0,1.0,6.0,4.0,4.0,True,False,2,1,1,0,3,2002-09-01,2003-04-14,IND,NO,NO,NE,IND | NE | NO,2.0885475648548275
2003,240,NYG,NYG,NYG,DB,DB,True,2002.0,66.0,55.0,25.833333333333332,25.854545454545455,3.227272727272727,3.1636363636363636,13.0,38.0,17.0,39.0,24.0,94.64102564102564,12.0,10.0,0.1818181818181818,0.1818181818181818,25.583333333333332,2.8333333333333335,2.0,6.0,3.0,6.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2003,241,SFO,SFO,SF,QB,QB,True,2002.0,66.0,55.0,25.90909090909091,26.181818181818183,3.1666666666666665,3.4363636363636365,12.0,36.0,18.0,45.0,23.0,114.4888888888889,3.0,3.0,0.0454545454545454,0.0545454545454545,27.333333333333332,1.6666666666666667,1.0,2.0,0.0,2.0,0.0,False,False,0,0,0,0,0,,,,,,,,
2003,242,PIT,PIT,PIT,RB,RB,True,2002.0,62.0,53.0,26.387096774193548,26.16981132075472,3.9193548387096775,3.7358490566037736,10.0,26.0,23.0,47.0,27.0,94.3191489361702,5.0,4.0,0.0806451612903225,0.0754716981132075,25.6,3.6,1.0,2.0,1.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,243,NWE,NWE,NE,DT,DL,True,2002.0,61.0,54.0,27.16393442622951,27.14814814814815,4.524590163934426,4.537037037037037,6.0,22.0,31.0,43.0,28.0,90.6279069767442,8.0,7.0,0.1311475409836065,0.1296296296296296,28.375,6.125,1.0,2.0,6.0,5.0,3.0,True,False,1,0,1,0,2,2003-04-27,2003-04-27,TEN,NE,TEN,NE,NE | TEN,1.7562521603732997
2003,244,PHI,PHI,PHI,DB,DB,True,2002.0,61.0,55.0,27.0327868852459,26.87272727272727,4.377049180327869,4.236363636363636,10.0,24.0,26.0,47.0,24.0,100.8936170212766,11.0,9.0,0.180327868852459,0.1636363636363636,27.0,4.818181818181818,3.0,4.0,6.0,9.0,6.0,True,False,1,0,1,0,2,2003-04-27,2003-04-27,GB,PHI,GB,PHI,GB | PHI,1.681792830507429
2003,245,GNB,GNB,GB,DB,DB,True,2002.0,69.0,56.0,26.652173913043477,26.875,4.159420289855072,4.410714285714286,9.0,29.0,26.0,53.0,33.0,101.01886792452832,13.0,12.0,0.1884057971014492,0.2142857142857142,25.615384615384617,3.1538461538461537,2.0,6.0,4.0,11.0,9.0,True,False,1,0,1,0,2,2003-04-27,2003-04-27,PHI,GB,PHI,GB,GB | PHI,1.6104903319492545
2003,246,OAK,OAK,LVR,DB,DB,True,2002.0,66.0,55.0,27.196969696969695,27.454545454545453,4.818181818181818,5.090909090909091,7.0,26.0,26.0,54.0,36.0,83.74074074074075,13.0,10.0,0.1969696969696969,0.1818181818181818,26.307692307692307,4.3076923076923075,2.0,6.0,5.0,12.0,7.0,False,False,0,0,0,0,0,,,,,,,,
2003,247,CAR,CAR,CAR,RB,RB,True,2002.0,70.0,55.0,26.428571428571427,26.581818181818186,3.585714285714286,3.690909090909091,9.0,34.0,24.0,51.0,28.0,103.8627450980392,8.0,6.0,0.1142857142857142,0.109090909090909,25.5,2.625,1.0,5.0,1.0,5.0,4.0,True,True,2,1,1,0,3,2002-08-20,2003-04-27,TB,MIA,MIA,CAR,CAR | MIA | TB,1.4768261459394991
2003,248,MIA,MIA,MIA,DT,DL,True,2002.0,60.0,54.0,26.9,26.96296296296296,4.166666666666667,4.222222222222222,7.0,23.0,25.0,40.0,20.0,113.525,9.0,9.0,0.15,0.1666666666666666,27.77777777777778,5.0,1.0,2.0,4.0,5.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,249,NYG,NYG,NYG,G,OL,True,2002.0,66.0,55.0,25.833333333333332,25.854545454545455,3.227272727272727,3.1636363636363636,13.0,38.0,17.0,39.0,24.0,94.64102564102564,10.0,9.0,0.1515151515151515,0.1636363636363636,25.6,2.9,0.0,5.0,2.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,250,BAL,BAL,BAL,C,OL,True,2002.0,63.0,54.0,25.174603174603178,25.24074074074074,2.587301587301587,2.6296296296296298,21.0,39.0,15.0,40.0,14.0,128.575,11.0,11.0,0.1746031746031746,0.2037037037037037,25.454545454545453,2.4545454545454546,2.0,7.0,3.0,6.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,251,STL,STL,LAR,LB,LB,True,2002.0,64.0,54.0,26.578125,26.35185185185185,3.875,3.685185185185185,12.0,26.0,26.0,43.0,24.0,105.72093023255816,8.0,7.0,0.125,0.1296296296296296,25.25,2.5,2.0,5.0,2.0,5.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2003,252,KAN,KAN,KC,DB,DB,True,2002.0,64.0,54.0,27.53125,27.314814814814813,4.8125,4.666666666666667,8.0,20.0,29.0,45.0,25.0,109.17777777777778,10.0,10.0,0.15625,0.1851851851851851,26.9,4.3,1.0,4.0,3.0,8.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2003,253,GNB,GNB,GB,WR,WR,True,2002.0,69.0,56.0,26.652173913043477,26.875,4.159420289855072,4.410714285714286,9.0,29.0,26.0,53.0,33.0,101.01886792452832,8.0,6.0,0.1159420289855072,0.1071428571428571,26.0,3.875,1.0,3.0,2.0,6.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2003,254,STL,STL,LAR,TE,TE,True,2002.0,64.0,54.0,26.578125,26.35185185185185,3.875,3.685185185185185,12.0,26.0,26.0,43.0,24.0,105.72093023255816,2.0,2.0,0.03125,0.037037037037037,26.0,3.5,0.0,1.0,1.0,2.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2003,255,NYG,NYG,NYG,WR,WR,True,2002.0,66.0,55.0,25.833333333333332,25.854545454545455,3.227272727272727,3.1636363636363636,13.0,38.0,17.0,39.0,24.0,94.64102564102564,9.0,6.0,0.1363636363636363,0.109090909090909,25.444444444444443,3.3333333333333335,2.0,5.0,3.0,8.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2003,256,GNB,GNB,GB,WR,WR,True,2002.0,69.0,56.0,26.652173913043477,26.875,4.159420289855072,4.410714285714286,9.0,29.0,26.0,53.0,33.0,101.01886792452832,8.0,6.0,0.1159420289855072,0.1071428571428571,26.0,3.875,1.0,3.0,2.0,6.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2003,257,GNB,GNB,GB,LB,LB,True,2002.0,69.0,56.0,26.652173913043477,26.875,4.159420289855072,4.410714285714286,9.0,29.0,26.0,53.0,33.0,101.01886792452832,6.0,6.0,0.0869565217391304,0.1071428571428571,26.333333333333332,4.0,1.0,4.0,1.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,258,BAL,BAL,BAL,DB,DB,True,2002.0,63.0,54.0,25.174603174603178,25.24074074074074,2.587301587301587,2.6296296296296298,21.0,39.0,15.0,40.0,14.0,128.575,13.0,12.0,0.2063492063492063,0.2222222222222222,24.846153846153847,2.1538461538461537,5.0,8.0,3.0,9.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2003,259,CIN,CIN,CIN,DE,DL,True,2002.0,62.0,53.0,26.06451612903226,25.943396226415093,3.306451612903226,3.207547169811321,10.0,30.0,19.0,48.0,25.0,96.0,9.0,8.0,0.1451612903225806,0.1509433962264151,27.77777777777778,4.777777777777778,0.0,2.0,5.0,6.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2003,260,DET,DET,DET,WR,WR,True,2002.0,64.0,53.0,26.984375,26.641509433962263,4.453125,4.056603773584905,10.0,26.0,27.0,42.0,24.0,98.0952380952381,8.0,6.0,0.125,0.1132075471698113,26.0,4.125,1.0,3.0,2.0,6.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2003,261,CHI,CHI,CHI,G,OL,True,2002.0,68.0,55.0,26.073529411764707,26.0,3.426470588235294,3.4545454545454546,13.0,33.0,20.0,52.0,21.0,118.92307692307692,13.0,11.0,0.1911764705882352,0.2,25.53846153846154,3.076923076923077,3.0,6.0,3.0,9.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2003,262,OAK,OAK,LVR,WR,WR,True,2002.0,66.0,55.0,27.196969696969695,27.454545454545453,4.818181818181818,5.090909090909091,7.0,26.0,26.0,54.0,36.0,83.74074074074075,7.0,6.0,0.106060606060606,0.109090909090909,29.285714285714285,7.0,0.0,3.0,3.0,4.0,3.0,True,False,1,0,1,0,2,2003-04-26,2003-04-26,HOU,OAK,HOU,OAK,HOU | OAK,0.6187833918061408
2004,1,SDG,SDG,LAC,QB,QB,True,2003.0,64.0,53.0,26.125,25.849056603773583,3.359375,3.150943396226415,16.0,38.0,20.0,39.0,22.0,96.66666666666669,2.0,2.0,0.03125,0.0377358490566037,32.0,10.0,0.0,1.0,1.0,2.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2004,2,OAK,OAK,LVR,T,OL,True,2003.0,68.0,54.0,27.33823529411765,26.75925925925926,4.970588235294118,4.407407407407407,9.0,23.0,29.0,57.0,39.0,85.64912280701755,13.0,10.0,0.1911764705882352,0.1851851851851851,27.153846153846153,4.923076923076923,0.0,1.0,6.0,9.0,7.0,False,False,0,0,0,0,0,,,,,,,,
2004,3,ARI,ARI,ARI,WR,WR,True,2003.0,61.0,53.0,25.72131147540984,25.77358490566038,3.098360655737705,3.207547169811321,9.0,33.0,15.0,39.0,19.0,100.3076923076923,7.0,5.0,0.1147540983606557,0.0943396226415094,24.285714285714285,1.5714285714285714,2.0,5.0,0.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2004,4,NYG,NYG,NYG,QB,QB,True,2003.0,64.0,54.0,26.234375,26.48148148148148,3.65625,3.851851851851851,11.0,32.0,19.0,40.0,23.0,100.225,3.0,3.0,0.046875,0.0555555555555555,30.333333333333332,8.0,0.0,1.0,2.0,2.0,1.0,False,False,0,0,0,0,0,,,,,,,,
2004,5,WAS,WAS,WAS,DB,DB,True,2003.0,67.0,56.0,26.37878787878788,26.535714285714285,3.791044776119403,4.0,8.0,26.0,21.0,44.0,25.0,106.9318181818182,10.0,8.0,0.1492537313432835,0.1428571428571428,24.8,2.1,2.0,6.0,1.0,7.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2004,6,CLE,CLE,CLE,TE,TE,True,2003.0,70.0,54.0,25.47142857142857,25.444444444444443,2.6142857142857143,2.685185185185185,15.0,41.0,13.0,46.0,23.0,109.15217391304348,5.0,3.0,0.0714285714285714,0.0555555555555555,25.0,2.0,0.0,3.0,0.0,4.0,1.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,DET,CLE,DET,CLE,CLE | DET,1600.0
2004,7,DET,DET,DET,WR,WR,True,2003.0,68.0,55.0,27.147058823529413,27.10909090909091,4.5,4.4,13.0,29.0,27.0,49.0,25.0,102.9795918367347,9.0,6.0,0.1323529411764706,0.109090909090909,26.22222222222222,4.111111111111111,2.0,4.0,4.0,7.0,2.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,CLE,DET,CLE,DET,CLE | DET,1500.0
2004,8,ATL,ATL,ATL,DB,DB,True,2003.0,66.0,54.0,26.045454545454547,25.87037037037037,3.636363636363636,3.5,11.0,31.0,22.0,48.0,22.0,116.4375,15.0,15.0,0.2272727272727272,0.2777777777777778,25.8,3.8,4.0,6.0,6.0,10.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2004,9,JAX,JAX,JAX,WR,WR,True,2003.0,71.0,57.0,26.0,25.964912280701753,3.23943661971831,3.3157894736842106,17.0,34.0,18.0,51.0,26.0,107.52941176470588,9.0,8.0,0.1267605633802817,0.1403508771929824,27.666666666666668,4.888888888888889,1.0,3.0,4.0,6.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2004,10,HOU,HOU,HOU,DB,DB,True,2003.0,68.0,55.0,25.426470588235293,25.09090909090909,2.8676470588235294,2.5090909090909093,14.0,36.0,20.0,43.0,20.0,110.6279069767442,14.0,10.0,0.2058823529411764,0.1818181818181818,25.785714285714285,3.5,2.0,6.0,5.0,12.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2004,11,PIT,PIT,PIT,QB,QB,True,2003.0,58.0,54.0,26.344827586206897,26.40740740740741,3.896551724137931,3.962962962962963,7.0,24.0,22.0,46.0,26.0,93.08695652173913,3.0,3.0,0.0517241379310344,0.0555555555555555,27.333333333333332,5.333333333333333,1.0,1.0,2.0,3.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2004,12,NYJ,NYJ,NYJ,LB,LB,True,2003.0,67.0,56.0,26.791044776119403,27.053571428571427,4.17910447761194,4.446428571428571,12.0,32.0,25.0,52.0,28.0,102.59615384615384,9.0,8.0,0.1343283582089552,0.1428571428571428,26.22222222222222,3.888888888888889,2.0,5.0,3.0,5.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2004,13,BUF,BUF,BUF,WR,WR,True,2003.0,58.0,53.0,26.06896551724138,26.150943396226417,3.3448275862068964,3.4339622641509435,10.0,30.0,18.0,42.0,20.0,115.26190476190476,6.0,5.0,0.1034482758620689,0.0943396226415094,25.5,2.3333333333333335,2.0,4.0,2.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
2004,14,CHI,CHI,CHI,DT,DL,True,2003.0,63.0,53.0,25.365079365079364,25.452830188679247,2.8253968253968256,2.962264150943396,17.0,34.0,14.0,50.0,25.0,117.68,10.0,10.0,0.1587301587301587,0.1886792452830188,25.5,3.2,3.0,6.0,3.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2004,15,TAM,TAM,TB,WR,WR,True,2003.0,69.0,56.0,26.681159420289855,26.857142857142858,4.072463768115942,4.303571428571429,9.0,25.0,29.0,46.0,31.0,96.15217391304348,8.0,6.0,0.1159420289855072,0.1071428571428571,28.5,5.5,0.0,2.0,5.0,6.0,3.0,False,False,0,0,0,0,0,,,,,,,,
2004,16,PHI,PHI,PHI,G,OL,True,2003.0,61.0,54.0,26.18032786885246,25.98148148148148,3.540983606557377,3.314814814814815,13.0,27.0,24.0,39.0,24.0,97.92307692307692,11.0,9.0,0.180327868852459,0.1666666666666666,26.0,3.363636363636364,3.0,4.0,4.0,6.0,4.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,SF,PHI,SF,PHI,PHI | SF,1000.0
2004,17,DEN,DEN,DEN,LB,LB,True,2003.0,63.0,54.0,26.936507936507937,26.85185185185185,4.349206349206349,4.2407407407407405,6.0,24.0,24.0,47.0,26.0,103.48936170212764,8.0,5.0,0.1269841269841269,0.0925925925925925,26.125,4.0,1.0,2.0,2.0,6.0,5.0,True,False,1,0,1,0,2,2004-04-09,2004-04-09,CIN,DEN,CIN,DEN,CIN | DEN,950.0
2004,18,NOR,NOR,NO,DE,DL,True,2003.0,64.0,57.0,27.34375,27.140350877192983,4.53125,4.298245614035087,8.0,26.0,27.0,42.0,28.0,87.33333333333333,11.0,10.0,0.171875,0.175438596491228,26.0,3.090909090909091,3.0,6.0,3.0,9.0,6.0,False,False,0,0,0,0,0,,,,,,,,
2004,19,MIA,MIA,MIA,T,OL,True,2003.0,63.0,54.0,27.174603174603178,27.24074074074074,4.650793650793651,4.7592592592592595,8.0,23.0,26.0,38.0,19.0,112.73684210526316,12.0,11.0,0.1904761904761904,0.2037037037037037,26.0,3.5833333333333335,3.0,6.0,4.0,9.0,6.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,MIN,MIA,MIN,MIA,MIA | MIN,875.0
2004,20,MIN,MIN,MIN,DE,DL,True,2003.0,65.0,54.0,25.892307692307693,26.09259259259259,3.2,3.388888888888889,13.0,31.0,20.0,43.0,25.0,104.06976744186046,10.0,9.0,0.1538461538461538,0.1666666666666666,26.4,3.6,2.0,2.0,4.0,7.0,6.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,MIA,MIN,MIA,MIN,MIA | MIN,850.0
2004,21,NWE,NWE,NE,NT,DL,True,2003.0,65.0,54.0,27.523076923076925,27.77777777777778,4.953846153846154,5.148148148148148,10.0,22.0,30.0,48.0,26.0,103.16666666666669,7.0,7.0,0.1076923076923077,0.1296296296296296,29.0,6.571428571428571,1.0,3.0,4.0,5.0,4.0,True,False,1,1,0,0,2,2003-04-26,2003-04-26,BAL,NE,BAL,NE,BAL | NE,800.0
2004,22,BUF,BUF,BUF,QB,QB,True,2003.0,58.0,53.0,26.06896551724138,26.150943396226417,3.3448275862068964,3.4339622641509435,10.0,30.0,18.0,42.0,20.0,115.26190476190476,3.0,3.0,0.0517241379310344,0.0566037735849056,30.0,7.666666666666667,0.0,0.0,2.0,2.0,1.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,DAL,BUF,DAL,BUF,BUF | DAL,780.0
2004,23,SEA,SEA,SEA,DT,DL,True,2003.0,58.0,54.0,26.379310344827587,26.38888888888889,3.8620689655172415,3.8703703703703702,12.0,28.0,21.0,49.0,26.0,95.73469387755102,10.0,9.0,0.1724137931034483,0.1666666666666666,27.2,4.4,1.0,3.0,3.0,9.0,4.0,False,False,0,0,0,0,0,,,,,,,,
2004,24,STL,STL,LAR,RB,RB,True,2003.0,64.0,56.0,26.140625,26.410714285714285,3.453125,3.803571428571429,16.0,32.0,20.0,47.0,27.0,102.82978723404256,9.0,5.0,0.140625,0.0892857142857142,24.666666666666668,1.7777777777777777,4.0,7.0,1.0,6.0,2.0,True,False,2,0,2,0,3,2004-04-09,2004-04-24,DEN,CIN,CIN,STL,CIN | DEN | STL,740.0
2004,25,GNB,GNB,GB,DB,DB,True,2003.0,64.0,57.0,26.484375,26.50877192982456,3.875,3.877192982456141,5.0,25.0,19.0,50.0,29.0,111.64,12.0,10.0,0.1875,0.175438596491228,25.166666666666668,2.6666666666666665,1.0,7.0,2.0,10.0,5.0,False,False,0,0,0,0,0,,,,,,,,
2004,26,CIN,CIN,CIN,RB,RB,True,2003.0,61.0,56.0,25.918032786885245,25.892857142857142,3.278688524590164,3.25,13.0,32.0,21.0,46.0,25.0,99.1304347826087,6.0,5.0,0.0983606557377049,0.0892857142857142,25.5,3.3333333333333335,1.0,4.0,2.0,3.0,2.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,STL,CIN,STL,CIN,CIN | STL,700.0
2004,27,HOU,HOU,HOU,LB,LB,True,2003.0,68.0,55.0,25.426470588235293,25.09090909090909,2.8676470588235294,2.5090909090909093,14.0,36.0,20.0,43.0,20.0,110.6279069767442,11.0,7.0,0.1617647058823529,0.1272727272727272,25.636363636363637,3.0,2.0,5.0,4.0,5.0,4.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,TEN,HOU,TEN,HOU,HOU | TEN,680.0
2004,28,CAR,CAR,CAR,DB,DB,True,2003.0,57.0,53.0,27.350877192982455,27.433962264150946,4.491228070175438,4.509433962264151,8.0,20.0,24.0,44.0,28.0,89.22727272727273,10.0,10.0,0.175438596491228,0.1886792452830188,25.4,2.8,2.0,4.0,2.0,7.0,5.0,True,False,2,0,2,0,3,2004-04-24,2004-04-24,PHI,SF,SF,CAR,CAR | PHI | SF,660.0
2004,29,ATL,ATL,ATL,WR,WR,True,2003.0,66.0,54.0,26.045454545454547,25.87037037037037,3.636363636363636,3.5,11.0,31.0,22.0,48.0,22.0,116.4375,7.0,5.0,0.106060606060606,0.0925925925925925,24.714285714285715,1.8571428571428572,3.0,5.0,1.0,3.0,1.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,IND,ATL,IND,ATL,ATL | IND,640.0
2004,30,DET,DET,DET,RB,RB,True,2003.0,68.0,55.0,27.147058823529413,27.10909090909091,4.5,4.4,13.0,29.0,27.0,49.0,25.0,102.9795918367347,7.0,7.0,0.1029411764705882,0.1272727272727272,26.285714285714285,3.0,2.0,3.0,1.0,5.0,2.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,KC,DET,KC,DET,DET | KC,620.0
2004,31,SFO,SFO,SF,WR,WR,True,2003.0,63.0,53.0,26.22222222222222,26.452830188679247,3.4761904761904763,3.660377358490566,8.0,29.0,17.0,44.0,21.0,119.70454545454544,7.0,4.0,0.1111111111111111,0.0754716981132075,24.857142857142858,2.5714285714285716,2.0,4.0,1.0,5.0,1.0,True,False,1,0,1,0,2,2004-04-24,2004-04-24,CAR,SF,CAR,SF,CAR | SF,600.0
2004,32,NWE,NWE,NE,TE,TE,True,2003.0,65.0,54.0,27.523076923076925,27.77777777777778,4.953846153846154,5.148148148148148,10.0,22.0,30.0,48.0,26.0,103.16666666666669,5.0,4.0,0.0769230769230769,0.074074074074074,30.2,7.2,0.0,2.0,3.0,4.0,2.0,False,False,0,0,0,0,0,,,,,,,,
